name,price,product_dimensions,description,sustainability_features,rating,number_of_reviews,product_page_url,product_id
Amazon Essentials Men's Straight-Fit Stretch Golf Pant,$37.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Global Recycled Standard   Recycled Claim Standard 100   Global Recycled Standard   Global Recycled Standard   OEKO-TEX STANDARD 100

Recycled materials
Contains at least 50% recycled material.
As certified by
Global Recycled Standard   Recycled Claim Standard 100   Global Recycled Standard   Global Recycled Standard   OEKO-TEX STANDARD 100",4.3 out of 5 stars,"11,929 ratings",https://www.amazon.com/-/zh/dp/B096YJ99TV/ref=sr_1_66?dib=eyJ2IjoiMSJ9.rtyNiZhOhQihpkiJyirNED1n7tcNsdK6sHl2xpO-9pCM4MmTAxBd0VE5jX_EzQ2BMK2eGtizb19IL8Hlc8JAcQ.ul7UQVcQuUcMieSH6gcUrZxnY7Gtztyb-X8ZVJQ1HRo&dib_tag=se&qid=1719041186&sr=8-66&srs=21411242011,B096YJ99TV
Amazon Essentials Unisex Kids and Toddlers' Recycled Polyester Long Sleeve Puffer Jacket (Previously Amazon Aware),$49.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.7 out of 5 stars,25 ratings,https://www.amazon.com/-/zh/dp/B09TRQRLSG/ref=sr_1_67?dib=eyJ2IjoiMSJ9.rtyNiZhOhQihpkiJyirNED1n7tcNsdK6sHl2xpO-9pCM4MmTAxBd0VE5jX_EzQ2BMK2eGtizb19IL8Hlc8JAcQ.ul7UQVcQuUcMieSH6gcUrZxnY7Gtztyb-X8ZVJQ1HRo&dib_tag=se&qid=1719041186&sr=8-67&srs=21411242011,B09TRQRLSG
"DWCN French Door Curtains â?Rod Pocket Thermal Blackout Curtain for Doors with Glass Window, Kitchen and Patio Doors for Privacy, 25 X 72 Inches Long, 1 Curtain Panel with Tieback, Pure White",$17.99,,"Package Includesï¼?-piece French door curtain panel measuring 25W X 72L inches, featuring a double 1 inch rod pocket on the top and bottom for easy installation and fitting. Each door panel also comes with an adjustable tieback. High-Quality Fabric: These French door curtains are woven from 100% chemical-free durable soft polyester fabric. Each door curtain panel features quality stitch work, inspected to ensure no loose threads, all seams and hem aligned. Blackout Performance: Triple weaved blackout door curtains block out 80%-99% sunlight and harmful UV rays. In addition, these curtains will balance room temperature by insulating against summer heat and winter chill. Tips: Dark colors work better. Privacy and Noise Reducing Curtains for Front Doors with Glass Windows: Our door panels are perfect for kitchen, patio door and French door, both sides of the panels are the same color, they provide utmost privacy and reduce noise. Easy Fabric Care: Machine washable in cold water, gentle cycle, no bleaching, iron at low temperature if required. Pre-ironed and trimmed, these door curtains are ready to use. Not happy with your purchase? Return these within 30 days! No Question Asked.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.4 out of 5 stars,"2,649 ratings",https://www.amazon.com/-/zh/dp/B0B18FX13V/ref=sr_1_68?dib=eyJ2IjoiMSJ9.rtyNiZhOhQihpkiJyirNED1n7tcNsdK6sHl2xpO-9pCM4MmTAxBd0VE5jX_EzQ2BMK2eGtizb19IL8Hlc8JAcQ.ul7UQVcQuUcMieSH6gcUrZxnY7Gtztyb-X8ZVJQ1HRo&dib_tag=se&qid=1719041186&sr=8-68&srs=21411242011,B0B18FX13V
Amazon Essentials Womens Relaxed-Fit Recycled Polyester Mid Length Puffer Coat,$59.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,64 ratings,https://www.amazon.com/-/zh/dp/B0BJF5VLHR/ref=sr_1_69?dib=eyJ2IjoiMSJ9.rtyNiZhOhQihpkiJyirNED1n7tcNsdK6sHl2xpO-9pCM4MmTAxBd0VE5jX_EzQ2BMK2eGtizb19IL8Hlc8JAcQ.ul7UQVcQuUcMieSH6gcUrZxnY7Gtztyb-X8ZVJQ1HRo&dib_tag=se&qid=1719041186&sr=8-69&srs=21411242011,B0BJF5VLHR
"DWCN Grey Velvet Curtains 96 Inches Long with Tiebacks - Thermal Insulated Grommet Tieable Window Curtains Blackout Room Darkening Privacy Protect Drapes for Bedroom Living Room, W52 x L96, 2 Panels",$35.99,,"PACKAGE READY - Our package includes 2 Tieable Elegant Velvet Curtain Panels , each measuring 52""W x 96""L (from silver grommet center to curtain bottom). Grommet top designed make curtains slide easily. LUXURY APPEARANCE - DWCN New Tieable Velvet Curtains have a soft, silky texture and comfort. The surface of the curtains has a glossy finish and beautiful texture, creating an elegant and warm atmosphere in the room. SPECIAL DESIGN - If you have higher requirements for curtains, tieable curtains are your best choice. Uses a tie-back to hold the curtain in place, making it easier to open and close. And they are also can add beauty to the curtains. MULTI-PLACEMENT - The thick heavy velvet curtains can effectively reduce the direct sunlight in the room, to help regulate indoor light, to protect furniture and flooring from sun damage. They are also has good sound insulation and thermal Insulated, helping to isolate external noise and balance the room temperature. KINDLY REMIND - Due to the nature of the fabric, this curtain may show shades of sheen at different light intensities and angles. Please use a steam iron from back when needed, at low temperature, machine washable in cold water.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,277 ratings,https://www.amazon.com/-/zh/dp/B0BY1BLR91/ref=sr_1_65?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-65&srs=21411242011,B0BY1BLR91
"MATEPROX Compatible with Samsung Galaxy S22 Case, Clear Thin Slim Crystal Transparent Shockproof Bumper Cover for Samsung S 22 5G (2022)-Pine Green",$13.99,,"Compatible with Samsung Galaxy S22(2022 release).Support wireless charging. Clear, slim, thin, sleek, stylish, pocket-friendly.Made with hard PC and soft TPE bumper. Slim design.Ultra transparent and Anti-Yellow back. 1.5mm raised lip camera lens protection, screen protection.It can protect your screen and camera when it on the ground and from drops. The soft bumper of this case is made of premium TPE material,it will not scratch your phone.It's easy to install and take off.The bumper is processed by special technology, and the color of the bumper will be change color in different light. MATEPROX comes with one-Year warranty,contact us when you meet any problem.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.4 out of 5 stars,227 ratings,https://www.amazon.com/-/zh/dp/B09PVD2ZD5/ref=sr_1_66?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-66&srs=21411242011,B09PVD2ZD5
FNTCASE for iPhone 12 Phone Case: iPhone 12 Pro Case with Belt-Clip Holster & Kickstand - Heavy Duty Military Grade Protection Cover Shockproof TPU Phone Shell Durable Rugged Full Protective Phonecase,$13.99,,"Full Military-Grade Protection: This iPhone 12 / iPhone 12 Pro case is made with a double layer of rugged protective construction subjected to military-grade drop tests that resist drops, impacts, and scratches. The four corner raised thickened areas works to absorb shocks, providing comprehensive protection for your phone's most vulnerable parts. Plus, the raised areas safeguard your lens from scratches, so you can snap photos worry-free. Built-in Screen Protector: Protect your iPhone 12 / iPhone 12 Pro with ease, thanks to this hard case that comes with a built-in screen protector. This durable phone case will safeguard your phone from scratches and bumps while maintaining its original touch sensitivity. Say goodbye to the hassle of applying tempered glass or protective films, and enjoy worry-free phone usage. Full Rotatable Belt-Clip: Enhance your outdoor experiences with our phone case featuring a full rotatable belt-clip that can be easily attached to your belt or bag for effortless carrying. Its versatile design allows for hands-free use as a stand, making it ideal for hiking trips and everyday activities. Built-in Kickstand: Experience the freedom of hands-free viewing with this iPhone 12 / iPhone 12 Pro case. Its foldable pull-out stand supports both portrait and landscape modes for versatile use, and its flexible yet durable design allows you to adapt to any situation. Whether you're reading, watching movies, browsing the web, or video chatting with friends, this case provides convenient and practical support. Excellent Compatibility: This case precisely fits iPhone 12 / iPhone 12 Pro 6.1"" phones while providing easy access to all buttons, ports, sensors, speakers, and cameras. The anti-slip texture on both sides ensures a comfortable, secure grip while the frosted edges reduce fingerprints and oil adhesion for a clean look. Plus, its enhanced handheld touch reduces the risk of dropping your device.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.1 out of 5 stars,264 ratings,https://www.amazon.com/-/zh/dp/B0C58FJDTW/ref=sr_1_67?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-67&srs=21411242011,B0C58FJDTW
"DWCN White Sheer Curtains Semi Transparent Voile Rod Pocket Curtains for Bedroom and Living Room, 52 x 54 inches Long, Set of 2 Panels",$9.99,,"These curtains are made of 100% durable imported polyester and luxurious textured weave sheer fabric, your package includes 2 panels, each panel measures 52 x 54 inch length Quality workmanship, no loose threads and stitching flaws, no wrinkles, consistent sizes, both sides sewn 0.6 inch, top hem is 4 inch , 3 inch rod pocket work well for standard rods in the market, your drapes will hung beautifully. These hanging semi sheer curtains have a linen texture,filter the dazzling sunlight, let the soft light in, and these curtains still provide your privacy, different size and colors are available. Faux linen design adds style and elegance to your room, provides a pretty soft and natural look to your windows, makes your room have a more luxurious look. Machine wash cold, gentle cycle, do not bleach, tumble dry low, light iron as needed","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,"7,450 ratings",https://www.amazon.com/-/zh/dp/B07GDGG9ZP/ref=sr_1_68?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-68&srs=21411242011,B07GDGG9ZP
Amazon Essentials Men's Recycled Polyester Hooded Long Puffer,$99.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.6 out of 5 stars,334 ratings,https://www.amazon.com/-/zh/dp/B0BG8HLLDF/ref=sr_1_69?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-69&srs=21411242011,B0BG8HLLDF
"MATEPROX Compatible with Samsung Galaxy S22 Plus Case, Clear Thin Slim Crystal Transparent Shockproof Bumper Cover for Samsung S 22+ 5G (2022)-Pine Green",$13.99,,"Compatible with Samsung Galaxy S22 Plus 6.6 inch(2022 release).Support wireless charging. Clear, slim, thin, sleek, stylish, pocket-friendly.Made with hard PC and soft TPE bumper. Slim design.Ultra transparent and Anti-Yellow back. 1.5mm raised lip camera lens protection, screen protection.It can protect your screen and camera when it on the ground and from drops. The soft bumper of this case is made of premium TPE material,it will not scratch your phone.It's easy to install and take off.The bumper is processed by special technology, and the color of the bumper will be change color in different light. MATEPROX comes with one-Year warranty,contact us when you meet any problem.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,579 ratings,https://www.amazon.com/-/zh/dp/B09PVCJG1Y/ref=sr_1_70?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-70&srs=21411242011,B09PVCJG1Y
"DWCN White Floral Lace Sheer Curtains - Rod Pocket Window Voile Sheer Drapes for Bedroom Kitchen Short Curtains 52 x 45 inch Length, Set of 2 Curtain Panels",$25.99,,"Package Includes: 2 pack white floral lace sheer valances. Each panel measures W52 x L45 inches long, total wide 104 inches, long 45 inches. Drable & New Fashion Fabric. Curtain Design: Our lace sheer curtains is constructed with rod pocket(3 inch), suits for many kind of rods within 1.5 inch diameter to hang and slide. There is no loose threads, and all seams and hems are aligned with good workmanship. Lace Design: Lace sheer voile curtain panel features a floral design weaved with high quality threads. Accents and adds style and elegance on small window or kitchen. Multi Functions: These lace sheer curtains can be hanged separately or paired with DWCN other curtains, no matter which type of hanging can brightening your home windows.Perfect home decoration for living room, dining room, bedroom, party, wedding background and even outdoor hotel office dormitory.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.7 out of 5 stars,"1,816 ratings",https://www.amazon.com/-/zh/dp/B07PJZHN3G/ref=sr_1_71?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-71&srs=21411242011,B07PJZHN3G
"DWCN White Faux Linen Sheer Curtains - Rod Pocket Textured Semi Transparent Voile Bedroom and Living Room Window Curtains, Set of 2 Panels, 52 x 54 Inch Length",$23.99,,"These Faux Linen sheer curtains are woven from chemical free 100-percent tear resistant and durable polyester. They feature a rod pocket/pole top construction. Your package will include 2 white sheer curtain panels, each panel measuring 52 W by 54 L for a total size of 104 W x 54 L inch. Our linen look voile sheer curtains feature textured irregular weaves with small slubs. These lines and slubs are not flaws or defects in the fabrics. Perfect for bedrooms and living rooms. We know you value your privacy, our semi sheer curtain panels create a beautiful diffusion of the light without sacrificing your privacy. Youâll see through without being seen with these voiles. These semi sheer curtains are machine washable in cold water, gentle cycle, tumble dry on low, hand wash (recommended), do not bleach, low temperature ironing.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,"1,383 ratings",https://www.amazon.com/-/zh/dp/B07PLVDVMY/ref=sr_1_72?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-72&srs=21411242011,B07PLVDVMY
"DWCN Blackout Curtains-Tie Up Shade for Window Thermal Insulated Room Darkening Rod Pocket Curtains for Kitchen, Dark Grey, W42 X L63 Inches, 1 Panel",$17.99,,"Package Includesï¼? blackout tie up curtain with 4 ties (2 at the front and 2 at the back) , each panel measures 42W X 63L inches, with 2inch rod pocket work well for standard rods in the market, your drapes will be hung beautifully. High-Quality Fabric: These blackout tie up curtains are woven from durable soft polyester fabric. Each tie up shade features quality stitch work, inspected to ensure no loose threads, all seams and hem aligned. Blackout Performance: With our tie- up shade curtains, freely decide if sunlight is needed indoors or not. Triple weaved tie up blackout curtains block out 90%-99% sunlight and harmful UV rays. In addition, these curtains will balance room temperature by insulating against summer heat and winter chill. Tips: Dark colors work better. Multiple functional: Freely decorate your window, like valance, blackout curtains by adjusting the length of the ties. Perfect for kitchen, bathroom, dining room and bedroom. Easy Fabric Care: Machine washable in cold water, gentle cycle, no bleaching, iron at low temperature if required. Pre-ironed and trimmed, these blackout tie up curtains are ready to use. Not happy with your purchase? Return these within 30 days! No Question Asked","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,"1,019 ratings",https://www.amazon.com/-/zh/dp/B07WYZRJF4/ref=sr_1_73?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-73&srs=21411242011,B07WYZRJF4
Amazon Essentials Women's Quilted Coat (Available in Plus Size),$59.99,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.3 out of 5 stars,233 ratings,https://www.amazon.com/-/zh/dp/B0BG8CR6Z2/ref=sr_1_74?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-74&srs=21411242011,B0BG8CR6Z2
FNTCASE for iPhone 13 Pro-Max Case: Military Grade Shockproof Protective Phone Cover with Kickstand - Dual Layer Full Protection Matte Textured Drop Proof Heavy Duty Hard Cases - 6.7 Inch Black,$16.99,,"Dual-layer Protection: This iPhone 13 Pro Max Case has a Dual-layer sturdy protection structure: Military-grade drop tested, Drop proof, Impact resistant, Scratch proof mobile phone case. Built-In Kickstand: This iPhone 13 Pro Max Phone Case with a stand works perfectly both in vertical and horizontal positions. Convenient for reading, watching movies, playing games, browsing the web, and face-to-face chatting with friends.Provides hands-free portrait and landscape viewing angles. Perfect Grip: Tire texture design and strong non-slip stripes on both sides of the case provide better grip and comfortable hold. Effectively increase friction.No worry about your phone slipping off while youâre running or doing other outdoor activities. Full Body Protection: This Armor Phone Case iPhone 13 Pro Max has Four-corner grooved airbags, a unique shock absorption design, and more comprehensive protection of the fragile parts of the smartphone. Raised lips keep the camera lifted to prevent your lens from shock, collision, and scratch. Precise cutouts for speakers, camera, and other functional ports allow you to access all ports and controls easily. 13 Pro Max iPhone Case Use Comfortable: The non-slip texture on both sides has a better grip, and matte edges reduce the adhesion of fingerprints and oil to ensure visual cleaning while enhancing the hand-held touch to make the case not easy to slip from your hand. Provides all-round protection for your mobile phone case in all activities, especially when working outdoors, doing sports, camping, traveling.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",3.9 out of 5 stars,456 ratings,https://www.amazon.com/-/zh/dp/B0CBR781CG/ref=sr_1_75?dib=eyJ2IjoiMSJ9.DMSSyEaVO0WWRs7X_PXm9HuBJIFZXn5RirH8fJ08uyfKZVjLya9qkK4yMpC-c20v2Z-t3IHM-uXR9b19hatWPt494b4iPB7jA9Zf5btpyZb_z7tNafnJVTpEhS2zNrqCxUo-9R1TiXUpgYLGHtJphB0zC0mtO_HgaUSsIR6J-0k.hQBGb7cjo2K9ljZsc-rmYA21tFgmge-B528XRrZ6kZ0&dib_tag=se&qid=1719041186&sr=8-75&srs=21411242011,B0CBR781CG
"MATEPROX Magnetic Clear Cases for iPhone 15 Pro Case, Compatible with MagSafe,Transparent Shockproof Thin Slim Bumper Phone Cover 6.1"" 2023-Magnetic Pink",$16.99,,"âThis cell phone case is only compatible with iPhone 15 Pro (2023 release) 6.1 inch. Support wireless chargingï¼universal to all car mounts. â?Built-in strong magnets, automatically aligned with the magnetic charger safely. Compatible with MagSafe wireless charging and other accessories; Qi-certified wireless charging and car magnetic mount. â?Clear, slim, thin, sleek, stylish, pocket-friendly. Made with hard PC and soft TPE bumper, which will not scratch your Phone and is very easy to install and take off. Slim design, ultra transparent and Anti-Yellow back. â?.5mm raised lip camera lens protection, 2.5mm raised screen protection.It can protect your screen and camera when it on the ground and from drops. â?MATEPROX will provide olifetime free replacement service. If you encounter any problem, such as wrong size, magnet problem, shipping problem, wear and tear, getting dirty ect.. Please feel free to contact us at any time.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.4 out of 5 stars,51 ratings,https://www.amazon.com/-/zh/dp/B0CD79DCPN/ref=sr_1_81?dib=eyJ2IjoiMSJ9.RGsl8Y2xamM2yo3f2HB-Wmb-TNpwkP-JHZdaStwSo4yTGbx4Q9rTjUqF3T8_CIGELAnLT7S62jzJ3pYT32WQ4g.1VpjCxXM7LnJFYHgBibpyUWdQdzKUggthPdULYLj8Vk&dib_tag=se&qid=1719041246&sr=8-81&srs=21411242011,B0CD79DCPN
"MATEPROX Compatible with iPhone 14 Pro Max Case Clear Thin Slim Crystal Transparent Cover Shockproof Bumper Case for iPhone 14 Pro Max 6.7"" 2022(Purple)",$14.99,,"âThis cell phone case is only compatible with iPhone 14 Pro Max (2022 release) 6.7 inch. Support wireless chargingï¼universal to all car mounts. âClear, slim, thin, sleek, stylish, pocket-friendly. Made with hard PC and soft TPE bumper. Slim design.Ultra transparent and Anti-Yellow back. â?.5mm raised lip camera lens protection, screen protection.It can protect your screen and camera when it on the ground and from drops. âThe soft bumper of this case is made of premium TPE material,it will not scratch your iPhone.It's easy to install and take off. âMATEPROX comes with one-year warranty, please feel free to contact us when you have any question.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,629 ratings,https://www.amazon.com/-/zh/dp/B0B8SK8T2X/ref=sr_1_82?dib=eyJ2IjoiMSJ9.RGsl8Y2xamM2yo3f2HB-Wmb-TNpwkP-JHZdaStwSo4yTGbx4Q9rTjUqF3T8_CIGELAnLT7S62jzJ3pYT32WQ4g.1VpjCxXM7LnJFYHgBibpyUWdQdzKUggthPdULYLj8Vk&dib_tag=se&qid=1719041246&sr=8-82&srs=21411242011,B0B8SK8T2X
"MATEPROX Compatible with iPhone 14 Case Bling Sparkle Cute Girls Women Protective Cases Cover for iPhone 14 6.1"" 2022 (Purple)",$12.99,,"ãCompatibilityãThis case is only compatible with iPhone 14 (2022 Release/2 Cameras) 6.1 inch. MATEPROX cell phone case supports wireless charging. ãPerfect GiftãLuxury Sparkle glitter on the back of the case makes your iPhone shiny, chic and fashion. It's a perfect gift for your family and friends. ãScreen & Camera ProtectionãRaised 0.8mm lips bumper of camera and screen help to protect screen and camera from rubbing against flat surfaces. ãStructure & Functionã?-in-1 Hybrid Structure protecting your iPhone from drops, shocks and scratches. Precise cutouts for speaker, charging port, audio port and buttons for your convenience. ãNon-Worries ServiceãMATEPROX comes with one-year warranty. Please feel free to contact us when you have any question.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,335 ratings,https://www.amazon.com/-/zh/dp/B0B8DD6YNT/ref=sr_1_83?dib=eyJ2IjoiMSJ9.RGsl8Y2xamM2yo3f2HB-Wmb-TNpwkP-JHZdaStwSo4yTGbx4Q9rTjUqF3T8_CIGELAnLT7S62jzJ3pYT32WQ4g.1VpjCxXM7LnJFYHgBibpyUWdQdzKUggthPdULYLj8Vk&dib_tag=se&qid=1719041246&sr=8-83&srs=21411242011,B0B8DD6YNT
Amazon Essentials Men's Relaxed-Fit Water Repellent Recycled Polyester Hooded Puffer Vest (Previously Amazon Aware),$26.59,,,"Recycled materials
This product has sustainability features recognized by trusted certifications.
As certified by
Recycled Claim Standard 100

Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.5 out of 5 stars,50 ratings,https://www.amazon.com/-/zh/dp/B09TQ6ZCZX/ref=sr_1_84?dib=eyJ2IjoiMSJ9.RGsl8Y2xamM2yo3f2HB-Wmb-TNpwkP-JHZdaStwSo4yTGbx4Q9rTjUqF3T8_CIGELAnLT7S62jzJ3pYT32WQ4g.1VpjCxXM7LnJFYHgBibpyUWdQdzKUggthPdULYLj8Vk&dib_tag=se&qid=1719041246&sr=8-84&srs=21411242011,B09TQ6ZCZX
"DWCN Independence Day Patriotic Tablecloth Rectangle - Waterproof Spillproof Stain Resistant Star Patterned Washable Table Cloth for July 4th Holiday Picnic Party, 60 x 84 Inch",$25.99,,"Premium Quality Tablecloth: Patriotic tablecloths are made of high quality durable polyester fabric and the versatile table cover protector for your table. Product Specification: Your package will include 1 American star style tablecloth of 60 x 84 inch. Please measure your table size before you buying. Decorative Table Covers: These 4th of July tablecloths are Scattered American red white and blue tablecloths create a festive atmosphere, neat and generous design makes it suitable for any outdoor and indoor dining occasion either for decorative or functional use(cafes, dinners, brunches, parties and more) Water Resistant Tablecloth: Our holiday table cloth is water resistant ,oil-proof, stain proof, keeps your table surface protected from spills and scratches. If liquid is accidentally poured on the tablecloth, just blot and wipe clean. Care Instructions: We recommend you hand wash in cold water instead of machine wash, and iron at very low temperatures on the back (if needed). Don't bleach.","Recycled materials
Contains at least 95% recycled material.
As certified by
Recycled Claim Standard 100",4.8 out of 5 stars,231 ratings,https://www.amazon.com/-/zh/dp/B08P8MKB5R/ref=sr_1_85?dib=eyJ2IjoiMSJ9.RGsl8Y2xamM2yo3f2HB-Wmb-TNpwkP-JHZdaStwSo4yTGbx4Q9rTjUqF3T8_CIGELAnLT7S62jzJ3pYT32WQ4g.1VpjCxXM7LnJFYHgBibpyUWdQdzKUggthPdULYLj8Vk&dib_tag=se&qid=1719041246&sr=8-85&srs=21411242011,B08P8MKB5R
